TimeGenerated,OperationName,InitiatedBy,TargetProperties
2025-06-19T15:14:00,AddUser,gabrielle.davis@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""taylor.upton@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""gabrielle.davis@contoso.com""}"
2025-06-19T15:25:00,AddUser,ethan.adams@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""finley.jones@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""ethan.adams@contoso.com""}"
2025-06-19T15:33:00,UpdateDevice,patty.perez@contoso.com (66.249.64.1),"{""DeviceId"": ""device-3669"", ""ComplianceStatus"": ""Updated""}"
2025-06-19T15:42:00,AddMemberToGroup,ethan.adams@contoso.com (66.249.64.1),"{""Group"": ""group-204"", ""User"": ""jordan.carter@contoso.com""}"
2025-06-19T15:50:00,AddUser,patty.perez@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""wren.clarke@contoso.com"", ""Department"": ""Marketing"", ""CreatedBy"": ""patty.perez@contoso.com""}"
2025-06-19T15:54:00,RemoveMemberFromGroup,gabrielle.davis@contoso.com (66.249.64.1),"{""Group"": ""group-572"", ""User"": ""morgan.doe@contoso.com""}"
2025-06-19T16:01:00,AddMemberToGroup,gabrielle.davis@contoso.com (66.249.64.1),"{""Group"": ""group-301"", ""User"": ""chris.ellis@contoso.com""}"
2025-06-19T16:02:00,UpdateUser,ethan.adams@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""kai.foster@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-19T16:03:00,AddUser,ethan.adams@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""emerson.taylor@contoso.com"", ""Department"": ""Marketing"", ""CreatedBy"": ""ethan.adams@contoso.com""}"
2025-06-19T16:05:00,AddMemberToRole,ethan.adams@contoso.com (66.249.64.1),"{""RoleName"": ""Security Administrator"", ""User"": ""ethan.adams@contoso.com""}"
2025-06-19T16:10:00,AddMemberToRole,noah.rhodes@contoso.com (78.137.97.10),"{""RoleName"": ""Security Administrator"", ""User"": ""bilbo.baggins@contoso.com""}"
2025-06-19T16:15:00,UpdateUser,patty.perez@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""skyler.parker@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-19T16:19:00,UpdateDevice,noah.rhodes@contoso.com (78.137.97.10),"{""DeviceId"": ""device-1647"", ""ComplianceStatus"": ""Updated""}"
2025-06-19T16:26:00,RemoveMemberFromRole,bilbo.baggins@contoso.com (78.137.97.10),"{""RoleName"": ""Global Administrator"", ""User"": ""ethan.adams@contoso.com""}"
2025-06-19T16:31:00,AddUser,gabrielle.davis@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""sawyer.pratt@contoso.com"", ""Department"": ""Marketing"", ""CreatedBy"": ""gabrielle.davis@contoso.com""}"
2025-06-19T16:41:00,UpdateUser,patty.perez@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""dallas.vance@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-19T16:53:00,RemoveMemberFromRole,gabrielle.davis@contoso.com (66.249.64.1),"{""RoleName"": ""Exchange Administrator"", ""User"": ""gabrielle.davis@contoso.com""}"
2025-06-19T16:57:00,DeleteUser,noah.rhodes@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""rowan.owens@contoso.com"", ""Department"": ""Marketing"", ""CreatedBy"": ""noah.rhodes@contoso.com""}"
2025-06-20T09:01:00,RemoveMemberFromGroup,gabrielle.davis@contoso.com (66.249.64.1),"{""Group"": ""group-885"", ""User"": ""drew.morgan@contoso.com""}"
2025-06-20T09:05:00,UpdateUser,patty.perez@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""emerson.young@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-20T09:19:00,AddMemberToGroup,bilbo.baggins@contoso.com (78.137.97.10),"{""Group"": ""group-155"", ""User"": ""logan.wright@contoso.com""}"
2025-06-20T09:19:00,DeleteUser,patty.perez@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""cameron.johnson@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""patty.perez@contoso.com""}"
2025-06-20T09:21:00,AddMemberToRole,ethan.adams@contoso.com (66.249.64.1),"{""RoleName"": ""User Administrator"", ""User"": ""ethan.adams@contoso.com""}"
2025-06-20T09:21:00,UpdateUser,patty.perez@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""logan.vance@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-20T09:43:00,AddMemberToGroup,gabrielle.davis@contoso.com (66.249.64.1),"{""Group"": ""group-196"", ""User"": ""rowan.quincy@contoso.com""}"
2025-06-20T09:45:00,UpdateDevice,ethan.adams@contoso.com (66.249.64.1),"{""DeviceId"": ""device-9500"", ""ComplianceStatus"": ""Updated""}"
2025-06-20T09:47:00,UpdateUser,bilbo.baggins@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""riley.reed@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-20T09:56:00,DeleteUser,patty.perez@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""hayden.morgan@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""patty.perez@contoso.com""}"
2025-06-20T10:07:00,RemoveMemberFromRole,ethan.adams@contoso.com (66.249.64.1),"{""RoleName"": ""User Administrator"", ""User"": ""ethan.adams@contoso.com""}"
2025-06-20T10:08:00,RemoveMemberFromRole,patty.perez@contoso.com (66.249.64.1),"{""RoleName"": ""Global Administrator"", ""User"": ""bilbo.baggins@contoso.com""}"
2025-06-20T10:10:00,UpdateUser,bilbo.baggins@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""reagan.foster@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-20T10:12:00,DeleteUser,gabrielle.davis@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""sawyer.pratt@contoso.com"", ""Department"": ""Marketing"", ""CreatedBy"": ""gabrielle.davis@contoso.com""}"
2025-06-20T10:28:00,AddUser,ethan.adams@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""sam.vance@contoso.com"", ""Department"": ""Marketing"", ""CreatedBy"": ""ethan.adams@contoso.com""}"
2025-06-20T10:38:00,DeleteUser,ethan.adams@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""kai.xavier@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""ethan.adams@contoso.com""}"
2025-06-20T10:53:00,DeleteUser,noah.rhodes@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""quinn.wright@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""noah.rhodes@contoso.com""}"
2025-06-20T11:05:00,RemoveMemberFromGroup,patty.perez@contoso.com (66.249.64.1),"{""Group"": ""group-923"", ""User"": ""pat.parker@contoso.com""}"
2025-06-20T11:06:00,AddMemberToRole,patty.perez@contoso.com (66.249.64.1),"{""RoleName"": ""Global Administrator"", ""User"": ""bilbo.baggins@contoso.com""}"
2025-06-20T11:08:00,AddMemberToRole,noah.rhodes@contoso.com (78.137.97.10),"{""RoleName"": ""Global Administrator"", ""User"": ""gabrielle.davis@contoso.com""}"
2025-06-20T11:08:00,RemoveMemberFromGroup,gabrielle.davis@contoso.com (66.249.64.1),"{""Group"": ""group-547"", ""User"": ""kai.owens@contoso.com""}"
2025-06-20T11:14:00,RemoveMemberFromGroup,ethan.adams@contoso.com (66.249.64.1),"{""Group"": ""group-666"", ""User"": ""morgan.keaton@contoso.com""}"
2025-06-20T11:18:00,UpdateUser,gabrielle.davis@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""zephyr.harris@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-20T11:25:00,UpdateUser,gabrielle.davis@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""teagan.harris@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-20T11:25:00,UpdateDevice,gabrielle.davis@contoso.com (66.249.64.1),"{""DeviceId"": ""device-4251"", ""ComplianceStatus"": ""Updated""}"
2025-06-20T11:29:00,AddMemberToGroup,noah.rhodes@contoso.com (78.137.97.10),"{""Group"": ""group-521"", ""User"": ""teagan.anderson@contoso.com""}"
2025-06-20T11:40:00,DeleteUser,ethan.adams@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""logan.upton@contoso.com"", ""Department"": ""Legal"", ""CreatedBy"": ""ethan.adams@contoso.com""}"
2025-06-20T11:43:00,AddUser,noah.rhodes@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""lane.day@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""noah.rhodes@contoso.com""}"
2025-06-20T11:53:00,RemoveMemberFromGroup,patty.perez@contoso.com (66.249.64.1),"{""Group"": ""group-995"", ""User"": ""zephyr.pratt@contoso.com""}"
2025-06-20T12:06:00,DeleteUser,ethan.adams@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""spencer.johnson@contoso.com"", ""Department"": ""Marketing"", ""CreatedBy"": ""ethan.adams@contoso.com""}"
2025-06-20T12:30:00,DeleteUser,patty.perez@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""wren.clarke@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""patty.perez@contoso.com""}"
2025-06-20T12:36:00,UpdateDevice,noah.rhodes@contoso.com (78.137.97.10),"{""DeviceId"": ""device-6292"", ""ComplianceStatus"": ""Updated""}"
2025-06-20T12:45:00,AddUser,ethan.adams@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""logan.day@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""ethan.adams@contoso.com""}"
2025-06-20T13:03:00,AddMemberToRole,gabrielle.davis@contoso.com (66.249.64.1),"{""RoleName"": ""Security Administrator"", ""User"": ""patty.perez@contoso.com""}"
2025-06-20T13:07:00,DeleteUser,patty.perez@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""dallas.lewis@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""patty.perez@contoso.com""}"
2025-06-20T13:10:00,AddUser,noah.rhodes@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""emerson.pratt@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""noah.rhodes@contoso.com""}"
2025-06-20T13:22:00,RemoveMemberFromRole,gabrielle.davis@contoso.com (66.249.64.1),"{""RoleName"": ""Security Administrator"", ""User"": ""patty.perez@contoso.com""}"
2025-06-20T13:46:00,DeleteUser,ethan.adams@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""zane.ellis@contoso.com"", ""Department"": ""Legal"", ""CreatedBy"": ""ethan.adams@contoso.com""}"
2025-06-20T14:02:00,UpdateDevice,bilbo.baggins@contoso.com (78.137.97.10),"{""DeviceId"": ""device-4220"", ""ComplianceStatus"": ""Updated""}"
2025-06-20T14:12:00,RemoveMemberFromRole,bilbo.baggins@contoso.com (78.137.97.10),"{""RoleName"": ""Global Administrator"", ""User"": ""patty.perez@contoso.com""}"
2025-06-20T14:16:00,AddMemberToGroup,gabrielle.davis@contoso.com (66.249.64.1),"{""Group"": ""group-463"", ""User"": ""dallas.irving@contoso.com""}"
2025-06-20T14:23:00,AddUser,ethan.adams@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""emerson.morgan@contoso.com"", ""Department"": ""Legal"", ""CreatedBy"": ""ethan.adams@contoso.com""}"
2025-06-20T15:29:00,AddMemberToGroup,bilbo.baggins@contoso.com (78.137.97.10),"{""Group"": ""group-233"", ""User"": ""marley.owens@contoso.com""}"
2025-06-20T15:34:00,UpdateDevice,ethan.adams@contoso.com (66.249.64.1),"{""DeviceId"": ""device-5990"", ""ComplianceStatus"": ""Updated""}"
2025-06-20T16:09:00,AddUser,patty.perez@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""hayden.morgan@contoso.com"", ""Department"": ""Legal"", ""CreatedBy"": ""patty.perez@contoso.com""}"
2025-06-20T16:11:00,DeleteUser,ethan.adams@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""avery.foster@contoso.com"", ""Department"": ""Legal"", ""CreatedBy"": ""ethan.adams@contoso.com""}"
2025-06-20T16:26:00,UpdateUser,noah.rhodes@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""jamie.irving@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-20T16:31:00,AddMemberToRole,bilbo.baggins@contoso.com (78.137.97.10),"{""RoleName"": ""Global Administrator"", ""User"": ""patty.perez@contoso.com""}"
2025-06-20T16:45:00,RemoveMemberFromRole,noah.rhodes@contoso.com (78.137.97.10),"{""RoleName"": ""Global Administrator"", ""User"": ""gabrielle.davis@contoso.com""}"
2025-06-20T16:45:00,AddUser,ethan.adams@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""logan.upton@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""ethan.adams@contoso.com""}"
2025-06-20T16:52:00,UpdateDevice,noah.rhodes@contoso.com (78.137.97.10),"{""DeviceId"": ""device-2549"", ""ComplianceStatus"": ""Updated""}"
2025-06-20T16:52:00,UpdateDevice,ethan.adams@contoso.com (66.249.64.1),"{""DeviceId"": ""device-3990"", ""ComplianceStatus"": ""Updated""}"
2025-06-21T09:16:00,UpdateUser,noah.rhodes@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""emerson.owens@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-21T09:36:00,UpdateDevice,patty.perez@contoso.com (66.249.64.1),"{""DeviceId"": ""device-6317"", ""ComplianceStatus"": ""Updated""}"
2025-06-21T09:39:00,UpdateUser,ethan.adams@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""jordan.upton@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-21T10:13:00,AddUser,patty.perez@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""hayden.doe@contoso.com"", ""Department"": ""Legal"", ""CreatedBy"": ""patty.perez@contoso.com""}"
2025-06-21T10:23:00,DeleteUser,noah.rhodes@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""cameron.harris@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""noah.rhodes@contoso.com""}"
2025-06-21T10:26:00,UpdateUser,patty.perez@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""riley.johnson@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-21T10:28:00,RemoveMemberFromRole,ethan.adams@contoso.com (66.249.64.1),"{""RoleName"": ""User Administrator"", ""User"": ""patty.perez@contoso.com""}"
2025-06-21T10:32:00,RemoveMemberFromGroup,patty.perez@contoso.com (66.249.64.1),"{""Group"": ""group-446"", ""User"": ""teagan.xavier@contoso.com""}"
2025-06-21T10:34:00,AddMemberToRole,bilbo.baggins@contoso.com (78.137.97.10),"{""RoleName"": ""User Administrator"", ""User"": ""bilbo.baggins@contoso.com""}"
2025-06-21T10:43:00,UpdateUser,ethan.adams@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""morgan.smith@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-21T10:49:00,AddUser,ethan.adams@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""alex.taylor@contoso.com"", ""Department"": ""Legal"", ""CreatedBy"": ""ethan.adams@contoso.com""}"
2025-06-21T10:55:00,AddMemberToRole,patty.perez@contoso.com (66.249.64.1),"{""RoleName"": ""Security Administrator"", ""User"": ""patty.perez@contoso.com""}"
2025-06-21T11:03:00,AddUser,noah.rhodes@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""kai.quincy@contoso.com"", ""Department"": ""Marketing"", ""CreatedBy"": ""noah.rhodes@contoso.com""}"
2025-06-21T11:06:00,UpdateDevice,gabrielle.davis@contoso.com (66.249.64.1),"{""DeviceId"": ""device-9827"", ""ComplianceStatus"": ""Updated""}"
2025-06-21T11:08:00,RemoveMemberFromRole,gabrielle.davis@contoso.com (66.249.64.1),"{""RoleName"": ""Exchange Administrator"", ""User"": ""noah.rhodes@contoso.com""}"
2025-06-21T11:15:00,UpdateUser,bilbo.baggins@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""wren.johnson@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-21T11:27:00,UpdateDevice,noah.rhodes@contoso.com (78.137.97.10),"{""DeviceId"": ""device-4800"", ""ComplianceStatus"": ""Updated""}"
2025-06-21T11:35:00,DeleteUser,ethan.adams@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""skyler.carter@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""ethan.adams@contoso.com""}"
2025-06-21T11:35:00,UpdateUser,ethan.adams@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""emerson.stone@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-21T11:40:00,DeleteUser,gabrielle.davis@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""taylor.upton@contoso.com"", ""Department"": ""Marketing"", ""CreatedBy"": ""gabrielle.davis@contoso.com""}"
2025-06-21T11:43:00,UpdateUser,gabrielle.davis@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""casey.smith@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-21T11:53:00,UpdateUser,noah.rhodes@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""logan.ellis@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-21T12:05:00,UpdateUser,bilbo.baggins@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""rowan.reed@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-21T12:18:00,RemoveMemberFromGroup,gabrielle.davis@contoso.com (66.249.64.1),"{""Group"": ""group-323"", ""User"": ""drew.anderson@contoso.com""}"
2025-06-21T12:20:00,UpdateUser,gabrielle.davis@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""hayden.irving@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-21T12:29:00,AddUser,gabrielle.davis@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""cameron.holland@contoso.com"", ""Department"": ""Marketing"", ""CreatedBy"": ""gabrielle.davis@contoso.com""}"
2025-06-21T12:45:00,AddUser,bilbo.baggins@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""charlie.taylor@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""bilbo.baggins@contoso.com""}"
2025-06-21T13:08:00,DeleteUser,ethan.adams@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""sam.vance@contoso.com"", ""Department"": ""Marketing"", ""CreatedBy"": ""ethan.adams@contoso.com""}"
2025-06-21T13:11:00,AddUser,noah.rhodes@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""cameron.wright@contoso.com"", ""Department"": ""Legal"", ""CreatedBy"": ""noah.rhodes@contoso.com""}"
2025-06-21T13:20:00,UpdateDevice,noah.rhodes@contoso.com (78.137.97.10),"{""DeviceId"": ""device-4820"", ""ComplianceStatus"": ""Updated""}"
2025-06-21T13:30:00,RemoveMemberFromGroup,bilbo.baggins@contoso.com (78.137.97.10),"{""Group"": ""group-547"", ""User"": ""wren.anderson@contoso.com""}"
2025-06-21T13:42:00,AddMemberToRole,noah.rhodes@contoso.com (78.137.97.10),"{""RoleName"": ""Security Administrator"", ""User"": ""bilbo.baggins@contoso.com""}"
2025-06-21T13:57:00,RemoveMemberFromGroup,bilbo.baggins@contoso.com (78.137.97.10),"{""Group"": ""group-694"", ""User"": ""jamie.sanders@contoso.com""}"
2025-06-21T14:09:00,UpdateDevice,gabrielle.davis@contoso.com (66.249.64.1),"{""DeviceId"": ""device-5917"", ""ComplianceStatus"": ""Updated""}"
2025-06-21T14:11:00,DeleteUser,bilbo.baggins@contoso.com (78.137.97.10),"{""UserPrincipalName"": ""val.ellis@contoso.com"", ""Department"": ""Sales"", ""CreatedBy"": ""bilbo.baggins@contoso.com""}"
2025-06-21T14:15:00,RemoveMemberFromRole,noah.rhodes@contoso.com (78.137.97.10),"{""RoleName"": ""Security Administrator"", ""User"": ""bilbo.baggins@contoso.com""}"
2025-06-21T14:25:00,UpdateDevice,patty.perez@contoso.com (66.249.64.1),"{""DeviceId"": ""device-4203"", ""ComplianceStatus"": ""Updated""}"
2025-06-21T14:37:00,UpdateDevice,bilbo.baggins@contoso.com (78.137.97.10),"{""DeviceId"": ""device-1402"", ""ComplianceStatus"": ""Updated""}"
2025-06-21T14:43:00,RemoveMemberFromRole,patty.perez@contoso.com (66.249.64.1),"{""RoleName"": ""Security Administrator"", ""User"": ""patty.perez@contoso.com""}"
2025-06-21T14:59:00,DeleteUser,ethan.adams@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""emerson.harris@contoso.com"", ""Department"": ""Legal"", ""CreatedBy"": ""ethan.adams@contoso.com""}"
2025-06-21T15:01:00,AddMemberToRole,gabrielle.davis@contoso.com (66.249.64.1),"{""RoleName"": ""Exchange Administrator"", ""User"": ""noah.rhodes@contoso.com""}"
2025-06-21T15:03:00,UpdateUser,patty.perez@contoso.com (66.249.64.1),"{""UserPrincipalName"": ""finley.smith@contoso.com"", ""UpdatedField"": ""Title"", ""OldValue"": ""Analyst"", ""NewValue"": ""Senior Analyst""}"
2025-06-21T15:06:00,AddMemberToGroup,patty.perez@contoso.com (66.249.64.1),"{""Group"": ""group-387"", ""User"": ""bailey.quincy@contoso.com""}"
