TimeGenerated,UserPrincipalName,AppDisplayName,ResultType,ResultDescription,IPAddress,Location,DeviceDetail
2025-06-12T15:22:00,ethan.adams@contoso.com,SharePoint Online,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-9"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Edge""}"
2025-06-12T15:22:00,zendaya.coleman@contoso.com,Power BI,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-21"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Firefox""}"
2025-06-12T15:24:00,gabrielle.davis@contoso.com,Outlook Mobile,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-39"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Chrome""}"
2025-06-12T15:24:00,jamie.arnold@contoso.com,Azure Portal,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-43"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Firefox""}"
2025-06-12T15:27:00,margaret.dds@contoso.com,Office 365 Exchange Online,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-36"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""macOS"", ""Browser"": ""Edge""}"
2025-06-12T15:33:00,gina.moore@contoso.com,Power BI,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-4"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""macOS"", ""Browser"": ""Chrome""}"
2025-06-12T15:35:00,connie.lawrence@contoso.com,Power BI,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-14"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""macOS"", ""Browser"": ""Chrome""}"
2025-06-12T15:36:00,patty.perez@contoso.com,SharePoint Online,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-44"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""macOS"", ""Browser"": ""Edge""}"
2025-06-12T15:39:00,daniel.wagner@contoso.com,Outlook Mobile,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-20"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Windows"", ""Browser"": ""Chrome""}"
2025-06-12T15:48:00,bilbo.baggins@contoso.com,Azure Portal,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-27"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Firefox""}"
2025-06-12T15:53:00,monica.herrera@contoso.com,OneDrive,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-9"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Windows"", ""Browser"": ""Firefox""}"
2025-06-12T15:54:00,derek.zuniga@contoso.com,Outlook Mobile,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-18"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""macOS"", ""Browser"": ""Chrome""}"
2025-06-12T15:54:00,gabrielle.davis@contoso.com,Outlook Mobile,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-49"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Edge""}"
2025-06-12T15:56:00,zendaya.coleman@contoso.com,Microsoft Teams,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-42"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Windows"", ""Browser"": ""Chrome""}"
2025-06-12T15:57:00,jason.bourne@contoso.com,SharePoint Online,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-37"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""macOS"", ""Browser"": ""Firefox""}"
2025-06-12T16:00:00,brian.ramirez@contoso.com,Office 365 Exchange Online,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-3"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""macOS"", ""Browser"": ""Edge""}"
2025-06-12T16:04:00,ryan.munoz@contoso.com,Azure Portal,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-13"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Windows"", ""Browser"": ""Edge""}"
2025-06-12T16:04:00,lisa.jackson@contoso.com,Microsoft Teams,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-15"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Windows"", ""Browser"": ""Firefox""}"
2025-06-12T16:06:00,lisa.jackson@contoso.com,Outlook Mobile,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-47"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Edge""}"
2025-06-12T16:08:00,zendaya.coleman@contoso.com,Azure Portal,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-29"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Windows"", ""Browser"": ""Firefox""}"
2025-06-12T16:14:00,ethan.adams@contoso.com,SharePoint Online,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-42"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Edge""}"
2025-06-12T16:14:00,margaret.dds@contoso.com,Azure Portal,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-25"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Edge""}"
2025-06-12T16:15:00,michele.williams@contoso.com,Office 365 Exchange Online,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-38"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Windows"", ""Browser"": ""Chrome""}"
2025-06-12T16:16:00,jason.bourne@contoso.com,Microsoft Teams,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-6"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Edge""}"
2025-06-12T16:21:00,holly.wood@contoso.com,Power BI,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-25"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Edge""}"
2025-06-12T16:22:00,jason.bourne@contoso.com,Microsoft Teams,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-28"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Chrome""}"
2025-06-12T16:25:00,margaret.dds@contoso.com,Power BI,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-36"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Firefox""}"
2025-06-12T16:25:00,allison.hill@contoso.com,Power BI,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-38"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Firefox""}"
2025-06-12T16:28:00,cristian.santos@contoso.com,Outlook Mobile,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-2"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Firefox""}"
2025-06-12T16:31:00,taylor.swift@contoso.com,Power BI,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-12"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Edge""}"
2025-06-12T16:32:00,gina.moore@contoso.com,Microsoft Teams,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-27"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Chrome""}"
2025-06-12T16:33:00,daniel.wagner@contoso.com,Power BI,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-24"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Windows"", ""Browser"": ""Chrome""}"
2025-06-12T16:33:00,zendaya.coleman@contoso.com,Office 365 Exchange Online,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-42"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Edge""}"
2025-06-12T16:34:00,roger.federer@contoso.com,Office 365 Exchange Online,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-24"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Chrome""}"
2025-06-12T16:34:00,zendaya.coleman@contoso.com,Microsoft Teams,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-5"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Firefox""}"
2025-06-12T16:35:00,taylor.swift@contoso.com,Power BI,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-47"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Windows"", ""Browser"": ""Edge""}"
2025-06-12T16:38:00,angie.henderson@contoso.com,Outlook Mobile,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-15"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Windows"", ""Browser"": ""Chrome""}"
2025-06-12T16:47:00,taylor.swift@contoso.com,OneDrive,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-1"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Firefox""}"
2025-06-12T16:52:00,allison.hill@contoso.com,OneDrive,0,,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-36"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Firefox""}"
2025-06-12T16:52:00,margaret.dds@contoso.com,Power BI,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-48"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""macOS"", ""Browser"": ""Firefox""}"
2025-06-12T16:53:00,connie.lawrence@contoso.com,Outlook Mobile,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-21"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Edge""}"
2025-06-12T16:55:00,gina.moore@contoso.com,Azure Portal,50126,Invalid username or password.,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-17"", ""IsCompliant"": false, ""IsManaged"": false, ""OperatingSystem"": ""Linux"", ""Browser"": ""Unknown""}"
2025-06-12T18:03:00,ryan.munoz@contoso.com,Office 365 Exchange Online,50074,Strong Authentication is required.,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-5"", ""IsCompliant"": false, ""IsManaged"": false, ""OperatingSystem"": ""Windows"", ""Browser"": ""Chrome""}"
2025-06-12T18:14:00,brian.ramirez@contoso.com,Azure Portal,70044,The session has expired or is invalid due to sign-in frequency checks by conditional access.,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-8"", ""IsCompliant"": false, ""IsManaged"": false, ""OperatingSystem"": ""Windows"", ""Browser"": ""Unknown""}"
2025-06-12T19:25:00,gabrielle.davis@contoso.com,Office 365 Exchange Online,500121,Authentication failed during strong authentication request.,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-22"", ""IsCompliant"": false, ""IsManaged"": false, ""OperatingSystem"": ""Linux"", ""Browser"": ""Chrome""}"
2025-06-12T19:29:00,roger.federer@contoso.com,Outlook Mobile,50055,"Invalid password, entered expired password.",78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-1"", ""IsCompliant"": false, ""IsManaged"": false, ""OperatingSystem"": ""Linux"", ""Browser"": ""Chrome""}"
2025-06-12T21:10:00,cristian.santos@contoso.com,Office 365 Exchange Online,50055,"Invalid password, entered expired password.",78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-24"", ""IsCompliant"": false, ""IsManaged"": false, ""OperatingSystem"": ""Windows"", ""Browser"": ""Unknown""}"
2025-06-12T21:23:00,brian.ramirez@contoso.com,Office 365 Exchange Online,50055,"Invalid password, entered expired password.",78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-22"", ""IsCompliant"": false, ""IsManaged"": false, ""OperatingSystem"": ""Linux"", ""Browser"": ""Chrome""}"
2025-06-12T21:39:00,taylor.swift@contoso.com,OneDrive,50057,User account is disabled. The account has been disabled by an administrator.,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-23"", ""IsCompliant"": false, ""IsManaged"": false, ""OperatingSystem"": ""Linux"", ""Browser"": ""Unknown""}"
2025-06-12T21:40:00,bilbo.baggins@contoso.com,Office 365 Exchange Online,53003,Access has been blocked due to conditional access policies.,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-26"", ""IsCompliant"": false, ""IsManaged"": false, ""OperatingSystem"": ""Windows"", ""Browser"": ""Chrome""}"
2025-06-12T22:17:00,derek.zuniga@contoso.com,SharePoint Online,53003,Access has been blocked due to conditional access policies.,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-16"", ""IsCompliant"": false, ""IsManaged"": false, ""OperatingSystem"": ""Windows"", ""Browser"": ""Chrome""}"
2025-06-12T23:10:00,jason.bourne@contoso.com,Office 365 Exchange Online,50057,User account is disabled. The account has been disabled by an administrator.,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-32"", ""IsCompliant"": false, ""IsManaged"": false, ""OperatingSystem"": ""Windows"", ""Browser"": ""Unknown""}"
2025-06-13T00:04:00,carla.gray@contoso.com,Microsoft Teams,50074,Strong Authentication is required.,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-5"", ""IsCompliant"": false, ""IsManaged"": false, ""OperatingSystem"": ""Linux"", ""Browser"": ""Chrome""}"
2025-06-13T00:25:00,daniel.wagner@contoso.com,Microsoft Teams,53003,Access has been blocked due to conditional access policies.,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-14"", ""IsCompliant"": false, ""IsManaged"": false, ""OperatingSystem"": ""Windows"", ""Browser"": ""Chrome""}"
2025-06-13T00:44:00,patty.perez@contoso.com,Microsoft Teams,70044,The session has expired or is invalid due to sign-in frequency checks by conditional access.,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-13"", ""IsCompliant"": false, ""IsManaged"": false, ""OperatingSystem"": ""Linux"", ""Browser"": ""Chrome""}"
2025-06-13T00:48:00,brian.ramirez@contoso.com,Power BI,70044,The session has expired or is invalid due to sign-in frequency checks by conditional access.,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-4"", ""IsCompliant"": false, ""IsManaged"": false, ""OperatingSystem"": ""Linux"", ""Browser"": ""Chrome""}"
2025-06-13T01:34:00,connie.lawrence@contoso.com,OneDrive,70044,The session has expired or is invalid due to sign-in frequency checks by conditional access.,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-5"", ""IsCompliant"": false, ""IsManaged"": false, ""OperatingSystem"": ""Linux"", ""Browser"": ""Unknown""}"
2025-06-13T02:12:00,monica.herrera@contoso.com,OneDrive,500121,Authentication failed during strong authentication request.,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-8"", ""IsCompliant"": false, ""IsManaged"": false, ""OperatingSystem"": ""Linux"", ""Browser"": ""Unknown""}"
2025-06-13T02:12:00,beyonce.knowles@contoso.com,Outlook Mobile,50126,Invalid username or password.,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-48"", ""IsCompliant"": false, ""IsManaged"": false, ""OperatingSystem"": ""Windows"", ""Browser"": ""Unknown""}"
2025-06-13T02:51:00,ryan.munoz@contoso.com,SharePoint Online,50126,Invalid username or password.,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-19"", ""IsCompliant"": false, ""IsManaged"": false, ""OperatingSystem"": ""Linux"", ""Browser"": ""Chrome""}"
2025-06-13T03:20:00,cristian.santos@contoso.com,OneDrive,50126,Invalid username or password.,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-10"", ""IsCompliant"": false, ""IsManaged"": false, ""OperatingSystem"": ""Windows"", ""Browser"": ""Chrome""}"
2025-06-13T03:41:00,allison.hill@contoso.com,OneDrive,50057,User account is disabled. The account has been disabled by an administrator.,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-23"", ""IsCompliant"": false, ""IsManaged"": false, ""OperatingSystem"": ""Linux"", ""Browser"": ""Unknown""}"
2025-06-13T04:00:00,cristian.santos@contoso.com,Power BI,500121,Authentication failed during strong authentication request.,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-6"", ""IsCompliant"": false, ""IsManaged"": false, ""OperatingSystem"": ""Windows"", ""Browser"": ""Chrome""}"
2025-06-13T06:01:00,dylan.miller@contoso.com,Power BI,50126,Invalid username or password.,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-11"", ""IsCompliant"": false, ""IsManaged"": false, ""OperatingSystem"": ""Linux"", ""Browser"": ""Chrome""}"
2025-06-13T06:02:00,abigail.shaffer@contoso.com,Power BI,50126,Invalid username or password.,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-26"", ""IsCompliant"": false, ""IsManaged"": false, ""OperatingSystem"": ""Linux"", ""Browser"": ""Chrome""}"
2025-06-13T06:23:00,jason.bourne@contoso.com,SharePoint Online,50126,Invalid username or password.,103.87.199.12,"Kuala Lumpur, MY","{""DisplayName"": ""unknown-VQDDSBB"", ""IsCompliant"": false, ""IsManaged"": false, ""OperatingSystem"": ""Unknown"", ""Browser"": ""Tor""}"
2025-06-13T06:41:00,beyonce.knowles@contoso.com,Microsoft Teams,50076,"Due to a configuration change made by your administrator, or because you moved to a new location, you must use multi-factor authentication to access the resource.",45.142.120.5,"Amsterdam, NL","{""DisplayName"": ""unknown-UUAWTID"", ""IsCompliant"": false, ""IsManaged"": false, ""OperatingSystem"": ""Unknown"", ""Browser"": ""Firefox""}"
2025-06-13T06:44:00,ethan.adams@contoso.com,Microsoft Teams,53003,Access has been blocked due to conditional access policies.,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-14"", ""IsCompliant"": false, ""IsManaged"": false, ""OperatingSystem"": ""Windows"", ""Browser"": ""Unknown""}"
2025-06-13T07:04:00,bilbo.baggins@contoso.com,OneDrive,50076,"Due to a configuration change made by your administrator, or because you moved to a new location, you must use multi-factor authentication to access the resource.",78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-19"", ""IsCompliant"": false, ""IsManaged"": false, ""OperatingSystem"": ""Linux"", ""Browser"": ""Unknown""}"
2025-06-13T07:39:00,derek.zuniga@contoso.com,Outlook Mobile,50076,"Due to a configuration change made by your administrator, or because you moved to a new location, you must use multi-factor authentication to access the resource.",86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-32"", ""IsCompliant"": false, ""IsManaged"": false, ""OperatingSystem"": ""Windows"", ""Browser"": ""Chrome""}"
2025-06-13T07:39:00,lisa.hensley@contoso.com,Outlook Mobile,50076,"Due to a configuration change made by your administrator, or because you moved to a new location, you must use multi-factor authentication to access the resource.",109.74.204.61,"Stockholm, SE","{""DisplayName"": ""unknown-65V4GCZ"", ""IsCompliant"": false, ""IsManaged"": false, ""OperatingSystem"": ""Linux"", ""Browser"": ""Unknown""}"
2025-06-13T08:13:00,lisa.jackson@contoso.com,SharePoint Online,50126,Invalid username or password.,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-19"", ""IsCompliant"": false, ""IsManaged"": false, ""OperatingSystem"": ""Windows"", ""Browser"": ""Chrome""}"
2025-06-13T08:55:00,noah.rhodes@contoso.com,Outlook Mobile,50140,Keep me signed in interrupt when the user was signing in.,78.137.97.10,"Dublin, IE","{""DisplayName"": ""device-dub-38"", ""IsCompliant"": false, ""IsManaged"": false, ""OperatingSystem"": ""Windows"", ""Browser"": ""Chrome""}"
2025-06-13T09:01:00,derek.zuniga@contoso.com,Microsoft Teams,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-38"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""iOS"", ""Browser"": ""Chrome""}"
2025-06-13T09:05:00,dylan.miller@contoso.com,OneDrive,0,,86.23.123.45,"London, UK","{""DisplayName"": ""device-lon-19"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""macOS"", ""Browser"": ""Firefox""}"
2025-06-13T09:08:00,lisa.hensley@contoso.com,Microsoft Teams,0,,66.249.64.1,"New York, USA","{""DisplayName"": ""device-new-10"", ""IsCompliant"": true, ""IsManaged"": true, ""OperatingSystem"": ""Android"", ""Browser"": ""Chrome""}"
